gesture_label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
Thumbs Down,0.7184926271438599,0.3405904173851013,-5.110346705805568e-07,0.6926894187927246,0.4453808069229126,-0.02357400581240654,0.6546993851661682,0.5551550388336182,-0.036205727607011795,0.6335200667381287,0.6526509523391724,-0.04877932369709015,0.6290444731712341,0.7246116399765015,-0.05527711287140846,0.5869981646537781,0.4654273986816406,-0.006217128597199917,0.5497084856033325,0.4820745289325714,-0.03445224091410637,0.6023096442222595,0.4707619845867157,-0.047423165291547775,0.6145884394645691,0.4643705487251282,-0.0536624975502491,0.5880007743835449,0.39307862520217896,-0.004909789655357599,0.5564218759536743,0.41321754455566406,-0.03587951511144638,0.6141661405563354,0.4140375554561615,-0.039825718849897385,0.6137422323226929,0.408378005027771,-0.036983735859394073,0.5948131084442139,0.3260876536369324,-0.009161275811493397,0.5628719329833984,0.34470129013061523,-0.03846706077456474,0.6162329316139221,0.3543388545513153,-0.02442849799990654,0.6194120049476624,0.34437933564186096,-0.008715235628187656,0.6029496192932129,0.2646326422691345,-0.01563423126935959,0.5814882516860962,0.28136152029037476,-0.025815123692154884,0.6204392910003662,0.3026126027107239,-0.010838580317795277,0.6279675364494324,0.2953394949436188,0.002616317942738533
Thumbs Down,0.7202374339103699,0.3415321707725525,-4.849790116168151e-07,0.6931265592575073,0.4455467462539673,-0.02593269757926464,0.6550893187522888,0.5556128621101379,-0.03964930400252342,0.6338116526603699,0.6576216816902161,-0.052446138113737106,0.6291289925575256,0.7297047972679138,-0.058796435594558716,0.5854488611221313,0.4684322774410248,-0.008740703575313091,0.5507286787033081,0.48598629236221313,-0.03631043806672096,0.6030349731445312,0.4713117480278015,-0.049504514783620834,0.6122469902038574,0.46536892652511597,-0.05667979270219803,0.5860920548439026,0.3953401744365692,-0.005756144877523184,0.555553138256073,0.41675999760627747,-0.03663850203156471,0.6136125922203064,0.41564875841140747,-0.04106434807181358,0.6118266582489014,0.4104212522506714,-0.039016250520944595,0.5936225056648254,0.32804903388023376,-0.008164585568010807,0.5629099607467651,0.34498530626296997,-0.03659329563379288,0.6157941818237305,0.3556937873363495,-0.02258177101612091,0.617774248123169,0.34659090638160706,-0.007432333193719387,0.6027981638908386,0.2689616084098816,-0.013006088323891163,0.5839470624923706,0.28392067551612854,-0.02225351333618164,0.6219531297683716,0.30620884895324707,-0.007555257994681597,0.627815842628479,0.29912683367729187,0.005239446181803942
Thumbs Down,0.7220869660377502,0.3424021601676941,-4.7396378022313e-07,0.694129467010498,0.4441532790660858,-0.028063008561730385,0.6560388803482056,0.5550203919410706,-0.04343593493103981,0.6338197588920593,0.6589281558990479,-0.05721784010529518,0.6282204389572144,0.7329033613204956,-0.06420242041349411,0.5847988724708557,0.46727725863456726,-0.013200041837990284,0.5512632131576538,0.4856908321380615,-0.040654707700014114,0.6031767725944519,0.47038277983665466,-0.05273914709687233,0.610105037689209,0.46495768427848816,-0.059322189539670944,0.5862129926681519,0.39450451731681824,-0.009190866723656654,0.5560854077339172,0.4164021611213684,-0.04022467881441116,0.6141839623451233,0.4157935380935669,-0.04377131536602974,0.6106662750244141,0.41168972849845886,-0.04126819968223572,0.5942015647888184,0.3279063105583191,-0.010454553179442883,0.563150942325592,0.34519118070602417,-0.03935932368040085,0.6158111095428467,0.3562049865722656,-0.024591516703367233,0.6170791983604431,0.34706932306289673,-0.008958837017416954,0.6036399006843567,0.2705022096633911,-0.014236277900636196,0.5834960341453552,0.2847858667373657,-0.024054568260908127,0.6214309334754944,0.3073856830596924,-0.009160897694528103,0.6277620196342468,0.30059659481048584,0.003871092339977622
Thumbs Down,0.7214604616165161,0.3413179814815521,-4.822697405870713e-07,0.6938981413841248,0.44299429655075073,-0.02814648114144802,0.6561227440834045,0.5528683662414551,-0.043492335826158524,0.633554220199585,0.6568490862846375,-0.0571710467338562,0.6276565790176392,0.7308819890022278,-0.0638900026679039,0.5838260054588318,0.4663468897342682,-0.012629784643650055,0.5503905415534973,0.4840523600578308,-0.04048031568527222,0.6024148464202881,0.46979349851608276,-0.05308106914162636,0.6110133528709412,0.4659019708633423,-0.059721577912569046,0.5851274728775024,0.39312511682510376,-0.008235940709710121,0.5558461546897888,0.4151552617549896,-0.039219483733177185,0.6143584847450256,0.41462597250938416,-0.04330606758594513,0.6111360192298889,0.41179174184799194,-0.04110438749194145,0.5928499102592468,0.32570967078208923,-0.009127338416874409,0.5622333288192749,0.3430638313293457,-0.03826483339071274,0.6155629754066467,0.35445961356163025,-0.0239492729306221,0.6174818277359009,0.3466978669166565,-0.008391664363443851,0.6022339463233948,0.2686942517757416,-0.012489956803619862,0.5816871523857117,0.28185102343559265,-0.02273806557059288,0.6201158761978149,0.3050689697265625,-0.008054868318140507,0.6272115707397461,0.29992642998695374,0.00513332337141037
Thumbs Down,0.7197577357292175,0.33905133605003357,-4.702095282027585e-07,0.6925685405731201,0.4410818815231323,-0.02868897095322609,0.6546489000320435,0.5520561933517456,-0.04448490962386131,0.632138729095459,0.6575781106948853,-0.05864361673593521,0.6254748106002808,0.7326436042785645,-0.06598574668169022,0.581828236579895,0.46385282278060913,-0.012536220252513885,0.5503510236740112,0.4846116006374359,-0.040036849677562714,0.6017696261405945,0.4701608121395111,-0.052720461040735245,0.609062910079956,0.46429821848869324,-0.059687886387109756,0.582619845867157,0.3909672200679779,-0.008083699271082878,0.5546356439590454,0.4151402711868286,-0.03900614380836487,0.6127844452857971,0.4153190553188324,-0.04320633411407471,0.6094801425933838,0.4110623896121979,-0.041197896003723145,0.5903552770614624,0.3240414261817932,-0.008974886499345303,0.5609862208366394,0.3423776924610138,-0.03827013447880745,0.6142800450325012,0.35503971576690674,-0.024129211902618408,0.6163828372955322,0.34681960940361023,-0.008725380524992943,0.6000495553016663,0.2674325108528137,-0.0124095119535923,0.5802422165870667,0.2811814844608307,-0.022730357944965363,0.6187791228294373,0.30554312467575073,-0.008166303858160973,0.6261683106422424,0.3005579710006714,0.004862801171839237
Thumbs Down,0.7197964787483215,0.3382689654827118,-4.719939283859276e-07,0.6923775672912598,0.44042110443115234,-0.028820950537919998,0.6545649170875549,0.5516447424888611,-0.044653136283159256,0.6316389441490173,0.6569183468818665,-0.05866032838821411,0.624800980091095,0.7317103147506714,-0.06580841541290283,0.5821782350540161,0.4646834135055542,-0.013422179967164993,0.5494515299797058,0.4818475842475891,-0.04089847207069397,0.6010189652442932,0.46797463297843933,-0.05337987840175629,0.6091835498809814,0.4639151990413666,-0.060093045234680176,0.5832483768463135,0.3907145857810974,-0.008701978251338005,0.5537658929824829,0.4125245213508606,-0.03984411060810089,0.6118513345718384,0.41307663917541504,-0.04427270218729973,0.6094453930854797,0.4103884994983673,-0.042358994483947754,0.5908755660057068,0.3233431279659271,-0.009187285788357258,0.5606412887573242,0.33980026841163635,-0.038533106446266174,0.613755464553833,0.35285040736198425,-0.024644887074828148,0.6164047122001648,0.34630995988845825,-0.009401949122548103,0.6001584529876709,0.26684701442718506,-0.012144997715950012,0.5800097584724426,0.2793799042701721,-0.022572943940758705,0.6185969114303589,0.3036385178565979,-0.008126933127641678,0.6261579990386963,0.2994525730609894,0.004823033232241869
Thumbs Down,0.7186449766159058,0.3394905924797058,-4.7121258717197634e-07,0.6912462115287781,0.4419742226600647,-0.02834756299853325,0.6532976031303406,0.5528708100318909,-0.04427173733711243,0.6308057308197021,0.6581417918205261,-0.058703433722257614,0.6237903237342834,0.7329057455062866,-0.06656695157289505,0.5829991698265076,0.46410393714904785,-0.013236803002655506,0.5488322377204895,0.4818768799304962,-0.041544511914253235,0.6001940965652466,0.46870890259742737,-0.05493275076150894,0.6107140779495239,0.46329110860824585,-0.06200900673866272,0.5839317440986633,0.39017820358276367,-0.009014839306473732,0.5534464120864868,0.41236594319343567,-0.04052203893661499,0.6110461354255676,0.41370972990989685,-0.04541304334998131,0.6103338599205017,0.4098723828792572,-0.04379827156662941,0.5914141535758972,0.32298606634140015,-0.010029638186097145,0.5601024031639099,0.33963441848754883,-0.039619702845811844,0.612983226776123,0.353626549243927,-0.025764569640159607,0.6169397830963135,0.347151517868042,-0.01048536878079176,0.6007555723190308,0.26668864488601685,-0.013522409833967686,0.5794481635093689,0.27917832136154175,-0.02402409538626671,0.6179712414741516,0.3042440116405487,-0.009353681467473507,0.6263781785964966,0.3004726767539978,0.0037325082812458277
Thumbs Down,0.7191664576530457,0.3423272669315338,-4.846988304052502e-07,0.6924490928649902,0.44390323758125305,-0.02827618457376957,0.6538159847259521,0.5540808439254761,-0.04392299801111221,0.630137026309967,0.6578590273857117,-0.058143500238657,0.6230038404464722,0.7335482239723206,-0.06579466909170151,0.5844597816467285,0.4670017659664154,-0.012971451506018639,0.5490067601203918,0.4818224310874939,-0.04137319698929787,0.6009633541107178,0.46954843401908875,-0.05384867265820503,0.6108561158180237,0.46478018164634705,-0.06012856587767601,0.5858388543128967,0.3931194841861725,-0.00902120117098093,0.5541555881500244,0.41244038939476013,-0.04103834927082062,0.6123487949371338,0.4144282341003418,-0.04523250833153725,0.6105538606643677,0.41120651364326477,-0.042681485414505005,0.5930997729301453,0.32594573497772217,-0.010442443192005157,0.5618548393249512,0.34169721603393555,-0.04096806421875954,0.6149903535842896,0.35462722182273865,-0.026935677975416183,0.617225706577301,0.3474232852458954,-0.011145277880132198,0.6014930605888367,0.2679329216480255,-0.014245065860450268,0.5803558230400085,0.28169912099838257,-0.025199225172400475,0.6191372871398926,0.3050452768802643,-0.010380412451922894,0.626410961151123,0.29978272318840027,0.0029944705311208963
Thumbs Down,0.721132755279541,0.3441963195800781,-4.973798581886513e-07,0.6933563947677612,0.448134183883667,-0.026161976158618927,0.6543540358543396,0.5585616230964661,-0.04052106291055679,0.6303386092185974,0.6616443991661072,-0.05390608310699463,0.6225990653038025,0.735541045665741,-0.06069737300276756,0.5840930342674255,0.4688579738140106,-0.009626610204577446,0.5492047667503357,0.4870831072330475,-0.037875574082136154,0.6017522811889648,0.47349652647972107,-0.05155353620648384,0.6120578050613403,0.46733254194259644,-0.05886967480182648,0.585514485836029,0.39605632424354553,-0.006525206845253706,0.5546746850013733,0.4179151654243469,-0.037679508328437805,0.6128783822059631,0.41783326864242554,-0.04251647740602493,0.6112771034240723,0.4129846692085266,-0.04081526771187782,0.5933077335357666,0.32867735624313354,-0.00874439999461174,0.5617395639419556,0.3465006649494171,-0.037579141557216644,0.6149000525474548,0.3575719892978668,-0.023436546325683594,0.6173353791236877,0.34841662645339966,-0.008124222047626972,0.6026135087013245,0.26994115114212036,-0.013354741036891937,0.5814949870109558,0.284914493560791,-0.022961391136050224,0.6200069189071655,0.30779463052749634,-0.007876277901232243,0.6269571185112,0.30095526576042175,0.005385804921388626
Thumbs Down,0.7228323817253113,0.3443872332572937,-4.862379796577443e-07,0.6951747536659241,0.44612443447113037,-0.02838171273469925,0.655723512172699,0.5573664307594299,-0.04383169114589691,0.631443977355957,0.6624824404716492,-0.05769552290439606,0.6236369609832764,0.7369551658630371,-0.0646212175488472,0.5836049318313599,0.46891555190086365,-0.012190520763397217,0.549818754196167,0.48772531747817993,-0.039973851293325424,0.6023957133293152,0.47399431467056274,-0.05258053541183472,0.610107958316803,0.46872955560684204,-0.059444598853588104,0.5848408341407776,0.395893394947052,-0.007921925745904446,0.5550755262374878,0.4182954728603363,-0.039282750338315964,0.6137058138847351,0.4180963337421417,-0.04333535209298134,0.6104927659034729,0.4138374328613281,-0.0410529300570488,0.5926996469497681,0.3286684453487396,-0.009032372385263443,0.5622448325157166,0.34699398279190063,-0.03815280646085739,0.615577757358551,0.35793647170066833,-0.023473214358091354,0.616849422454834,0.3486577570438385,-0.007792606018483639,0.6019288301467896,0.2709483802318573,-0.012684072367846966,0.5822274684906006,0.28685879707336426,-0.02241428568959236,0.6207526922225952,0.3092890977859497,-0.007391535211354494,0.6268569827079773,0.30162087082862854,0.005811320152133703
